n_snps,panel,reductor,classifier,fold,acc,f1,mcc
75,FST,LR,SVM_RBF,2,0.900990099009901,0.9026934626128194,0.850490711029307
75,FST,LR,SVM_Lin,2,0.8118811881188119,0.8128836171288363,0.7092058600939463
75,FST,LR,GBM,2,0.8514851485148515,0.8489743711213226,0.7677611616456085
75,FST,LR,RF,3,0.7425742574257426,0.7284133892841339,0.6075808323388392
75,FST,LR,XGB,3,0.7920792079207921,0.7879323851959413,0.6762696261262179
75,FST,LR,LR,3,0.7920792079207921,0.7927671320103588,0.6776674164553816
75,FST,LR,SVM_RBF,3,0.7821782178217822,0.7799150480855619,0.6595189595298274
75,FST,LR,SVM_Lin,3,0.7821782178217822,0.7803394625176804,0.6595176554230808
75,FST,LR,GBM,3,0.8118811881188119,0.8082698110692343,0.7055869972381115
75,FST,LR,RF,4,0.72,0.7068202305305158,0.5759760483038109
75,FST,LR,XGB,4,0.76,0.7626980081615315,0.6298284513037063
75,FST,LR,LR,4,0.8,0.805367743630155,0.6985293559312425
75,FST,LR,SVM_RBF,4,0.8,0.8045774647887325,0.6959916109836803
75,FST,LR,SVM_Lin,4,0.8,0.8049166666666666,0.7004894901962038
75,FST,LR,GBM,4,0.71,0.7110490519213619,0.5487652391372304
75,FST,EN,RF,0,0.8712871287128713,0.8653639557504138,0.8046276413274132
75,FST,EN,XGB,0,0.9108910891089109,0.9104201883602996,0.8623112646357014
75,FST,EN,LR,0,0.9108910891089109,0.9107994328485769,0.8615641628810978
75,FST,EN,SVM_RBF,0,0.9306930693069307,0.9302107133790302,0.8920937793836676
75,FST,EN,SVM_Lin,0,0.8613861386138614,0.8615395542423683,0.7836185361055668
75,FST,EN,GBM,0,0.9207920792079208,0.9199002701190129,0.876548620537916
75,FST,EN,RF,1,0.9306930693069307,0.9299411479609498,0.8928370625862299
75,FST,EN,XGB,1,0.900990099009901,0.9010062544716011,0.8460164274246467
75,FST,EN,LR,1,0.9108910891089109,0.9109878338939963,0.8611360733169731
75,FST,EN,SVM_RBF,1,0.9504950495049505,0.9505182876291071,0.9231122248231151
75,FST,EN,SVM_Lin,1,0.9405940594059405,0.9406172975300972,0.9077041377784721
75,FST,EN,GBM,1,0.9306930693069307,0.930959634424981,0.8920937793836676
75,FST,EN,RF,2,0.9207920792079208,0.9175224499194106,0.8785943999829875
75,FST,EN,XGB,2,0.900990099009901,0.8995669308816904,0.8454030055249593
75,FST,EN,LR,2,0.900990099009901,0.897070208317288,0.8479931002756183
75,FST,EN,SVM_RBF,2,0.9108910891089109,0.9082485171594082,0.8626967687390741
75,FST,EN,SVM_Lin,2,0.900990099009901,0.8983513019020019,0.8461598231462291
75,FST,EN,GBM,2,0.9306930693069307,0.9287094169306528,0.89324640283646
75,FST,EN,RF,3,0.9108910891089109,0.9082776882339396,0.8628617026299272
75,FST,EN,XGB,3,0.9207920792079208,0.9188559269460781,0.8770517619423804
75,FST,EN,LR,3,0.9405940594059405,0.9398911739399153,0.9087972905861353
75,FST,EN,SVM_RBF,3,0.9603960396039604,0.9601485148514851,0.9390057944495273
75,FST,EN,SVM_Lin,3,0.9405940594059405,0.9398911739399153,0.9087972905861353
75,FST,EN,GBM,3,0.900990099009901,0.8932453684928934,0.853202629899451
75,FST,EN,RF,4,0.9,0.9000300300300301,0.8480869713351514
75,FST,EN,XGB,4,0.94,0.940410733452594,0.9076933331720115
75,FST,EN,LR,4,0.94,0.940187969924812,0.9067299750777102
75,FST,EN,SVM_RBF,4,0.96,0.9599981416957025,0.9386519963886981
75,FST,EN,SVM_Lin,4,0.96,0.9603009185936016,0.9378154113623842
75,FST,EN,GBM,4,0.93,0.930545797787177,0.8930648800076209
75,fst_stat,RF,RF,0,0.9108910891089109,0.909590263636013,0.8618553497096394
75,fst_stat,RF,XGB,0,0.9207920792079208,0.9200019414157107,0.876548620537916
75,fst_stat,RF,LR,0,0.900990099009901,0.9003908285565398,0.8463917266052386
75,fst_stat,RF,SVM_RBF,0,0.9207920792079208,0.9188403446313937,0.8769377040081464
75,fst_stat,RF,SVM_Lin,0,0.900990099009901,0.9007616146230009,0.8455777898546276
75,fst_stat,RF,GBM,0,0.900990099009901,0.8987975720648987,0.8469262033738892
75,fst_stat,RF,RF,1,0.8910891089108911,0.8895193692724007,0.8314613306642131
75,fst_stat,RF,XGB,1,0.900990099009901,0.9007616146230009,0.8455777898546276
75,fst_stat,RF,LR,1,0.900990099009901,0.9013170993786844,0.8456546309166502
75,fst_stat,RF,SVM_RBF,1,0.9306930693069307,0.9309164285175551,0.8922915352698607
75,fst_stat,RF,SVM_Lin,1,0.9108910891089109,0.9114749838844127,0.8626878828754923
75,fst_stat,RF,GBM,1,0.9108910891089109,0.9113702546725261,0.860867935783094
75,fst_stat,RF,RF,2,0.9405940594059405,0.9398597754512293,0.9086646334679097
75,fst_stat,RF,XGB,2,0.9207920792079208,0.9198606014447599,0.8772301841990354
75,fst_stat,RF,LR,2,0.9306930693069307,0.9296726759310225,0.8921214280443944
75,fst_stat,RF,SVM_RBF,2,0.9405940594059405,0.940424704491355,0.9074108506018317
75,fst_stat,RF,SVM_Lin,2,0.9504950495049505,0.9502924775236145,0.9234035328840178
75,fst_stat,RF,GBM,2,0.900990099009901,0.9003377689685345,0.8455801905169709
75,fst_stat,RF,RF,3,0.9306930693069307,0.9277968172199149,0.8947651674787207
75,fst_stat,RF,XGB,3,0.9207920792079208,0.9180211561095,0.8790018181127079
75,fst_stat,RF,LR,3,0.9306930693069307,0.9304073523764096,0.8938395931546594
75,fst_stat,RF,SVM_RBF,3,0.9504950495049505,0.9502262443438915,0.9236151701767078
75,fst_stat,RF,SVM_Lin,3,0.9108910891089109,0.9110265486970308,0.86261913599811
75,fst_stat,RF,GBM,3,0.8811881188118812,0.8744226070958744,0.8210962716208204
75,fst_stat,RF,RF,4,0.94,0.9402823529411765,0.9074128142126932
75,fst_stat,RF,XGB,4,0.91,0.9104208938636184,0.8597343931082075
75,fst_stat,RF,LR,4,0.91,0.9087503974562798,0.8592083562067494
75,fst_stat,RF,SVM_RBF,4,0.94,0.9396616541353383,0.9061950471313304
75,fst_stat,RF,SVM_Lin,4,0.89,0.8897967659129183,0.8288158427396843
75,fst_stat,RF,GBM,4,0.87,0.8696679151061173,0.7987605343054358
75,fst_stat,LR,RF,0,0.9306930693069307,0.9304970382260607,0.8918886758410828
75,fst_stat,LR,XGB,0,0.900990099009901,0.900656228413539,0.8453946325007777
75,fst_stat,LR,LR,0,0.900990099009901,0.9007078408189251,0.8455801905169709
75,fst_stat,LR,SVM_RBF,0,0.9306930693069307,0.930303534555136,0.8918929711137247
75,fst_stat,LR,SVM_Lin,0,0.8712871287128713,0.8675877572720158,0.7991891924909039
75,fst_stat,LR,GBM,0,0.9108910891089109,0.9108115402645,0.8609543502023639
75,fst_stat,LR,RF,1,0.8514851485148515,0.850828612272992,0.7677928297912019
75,fst_stat,LR,XGB,1,0.8514851485148515,0.8513437268440428,0.7762226487993493
75,fst_stat,LR,LR,1,0.8712871287128713,0.8702224508165101,0.8136520128249192
75,fst_stat,LR,SVM_RBF,1,0.8910891089108911,0.8907544799230354,0.8306637025552572
75,fst_stat,LR,SVM_Lin,1,0.8613861386138614,0.8591185854552192,0.7998960762758202
75,fst_stat,LR,GBM,1,0.8514851485148515,0.8522864481570108,0.7707260153865548
75,fst_stat,LR,RF,2,0.9108910891089109,0.9016593967089017,0.8671052549086237
75,fst_stat,LR,XGB,2,0.8712871287128713,0.865854045029121,0.7996006802860284
75,fst_stat,LR,LR,2,0.9108910891089109,0.9103812450210538,0.8612380559159886
75,fst_stat,LR,SVM_RBF,2,0.8811881188118812,0.8768885695128881,0.8153336838062597
75,fst_stat,LR,SVM_Lin,2,0.900990099009901,0.8997982981740908,0.8467240331723576
75,fst_stat,LR,GBM,2,0.8910891089108911,0.888977893928389,0.8306316405917967
75,fst_stat,LR,RF,3,0.9207920792079208,0.9200189875713124,0.8766803073179165
75,fst_stat,LR,XGB,3,0.900990099009901,0.899691130609792,0.8455683217103587
75,fst_stat,LR,LR,3,0.900990099009901,0.900990099009901,0.8459896309850564
75,fst_stat,LR,SVM_RBF,3,0.9801980198019802,0.9801980198019802,0.969807868252516
75,fst_stat,LR,SVM_Lin,3,0.9207920792079208,0.9202970297029702,0.8774016468435498
75,fst_stat,LR,GBM,3,0.9405940594059405,0.9407461652088553,0.907706018587948
75,fst_stat,LR,RF,4,0.84,0.8391261805496469,0.7547027773200753
75,fst_stat,LR,XGB,4,0.81,0.8117581393841692,0.7050044164267867
75,fst_stat,LR,LR,4,0.82,0.819272041597623,0.7173014669664373
75,fst_stat,LR,SVM_RBF,4,0.86,0.8580194805194804,0.7814998199834905
75,fst_stat,LR,SVM_Lin,4,0.83,0.8300399600399601,0.7336847015303664
75,fst_stat,LR,GBM,4,0.8,0.8001332727548083,0.6930944543005592
75,fst_stat,EN,RF,0,0.9108910891089109,0.9106644913908036,0.8613681285742345
75,fst_stat,EN,XGB,0,0.9108910891089109,0.9102708076192265,0.861524860534473
75,fst_stat,EN,LR,0,0.9405940594059405,0.9406067529829907,0.907599109226681
75,fst_stat,EN,SVM_RBF,0,0.9207920792079208,0.9208162279642598,0.8778165944787147
75,fst_stat,EN,SVM_Lin,0,0.9306930693069307,0.9309271683470867,0.8918929711137247
75,fst_stat,EN,GBM,0,0.8712871287128713,0.8708297327010378,0.7988132617858126
75,fst_stat,EN,RF,1,0.9108910891089109,0.9106644913908036,0.8613681285742345
75,fst_stat,EN,XGB,1,0.9207920792079208,0.9207513085803355,0.8764955205594013
75,fst_stat,EN,LR,1,0.9405940594059405,0.9403061852251183,0.9082801088245352
75,fst_stat,EN,SVM_RBF,1,0.9207920792079208,0.9203913017507083,0.8775528299796925
75,fst_stat,EN,SVM_Lin,1,0.900990099009901,0.900232706197449,0.847358548910912
75,fst_stat,EN,GBM,1,0.8811881188118812,0.8810085511365395,0.8157414575066668
75,fst_stat,EN,RF,2,0.9207920792079208,0.9165270373191166,0.8810042560394192
75,fst_stat,EN,XGB,2,0.9108910891089109,0.9083229038485907,0.8613681285742345
75,fst_stat,EN,LR,2,0.9405940594059405,0.9397996776421828,0.9074927109608348
75,fst_stat,EN,SVM_RBF,2,0.9504950495049505,0.9502611190551068,0.9231122248231151
75,fst_stat,EN,SVM_Lin,2,0.9108910891089109,0.9100695001493052,0.8622994108611848
75,fst_stat,EN,GBM,2,0.8811881188118812,0.8775405630450686,0.8156731008471262
75,fst_stat,EN,RF,3,0.900990099009901,0.8982669695540983,0.8505502549922563
75,fst_stat,EN,XGB,3,0.8910891089108911,0.8888232145949093,0.8306460602653929
75,fst_stat,EN,LR,3,0.9108910891089109,0.9101067609090825,0.8627464408065547
75,fst_stat,EN,SVM_RBF,3,0.900990099009901,0.9012082358786674,0.846271046479051
75,fst_stat,EN,SVM_Lin,3,0.9108910891089109,0.9107511132385162,0.8609960171991302
75,fst_stat,EN,GBM,3,0.8811881188118812,0.8809728130315362,0.8156366603840667
75,fst_stat,EN,RF,4,0.91,0.908984126984127,0.8677492123127616
75,fst_stat,EN,XGB,4,0.88,0.8812416034669556,0.8188312008402431
75,fst_stat,EN,LR,4,0.95,0.9493398550105283,0.9250167877698177
75,fst_stat,EN,SVM_RBF,4,0.93,0.9297541642822895,0.8912996915939808
75,fst_stat,EN,SVM_Lin,4,0.94,0.9390587328287076,0.9107645181957194
75,fst_stat,EN,GBM,4,0.89,0.8893383248493177,0.8338706278489126
80,stat,RF,RF,0,0.8811881188118812,0.8735612801786508,0.8185577019837568
80,stat,RF,XGB,0,0.9306930693069307,0.9294505921180354,0.892182469030963
80,stat,RF,LR,0,0.9306930693069307,0.930303534555136,0.8918929711137247
80,stat,RF,SVM_RBF,0,0.9207920792079208,0.9188403446313937,0.8769377040081464
80,stat,RF,SVM_Lin,0,0.9108910891089109,0.9101229870886247,0.860867935783094
80,stat,RF,GBM,0,0.900990099009901,0.8995224915580721,0.8456848077114552
80,stat,RF,RF,1,0.9108910891089109,0.9109796964320915,0.8622994108611848
80,stat,RF,XGB,1,0.8712871287128713,0.871176873225354,0.7990732434559981
80,stat,RF,LR,1,0.900990099009901,0.9014474420415014,0.8462635785696112
80,stat,RF,SVM_RBF,1,0.8910891089108911,0.8914415840659028,0.8310926810702906
80,stat,RF,SVM_Lin,1,0.900990099009901,0.9014474420415014,0.8462635785696112
80,stat,RF,GBM,1,0.8613861386138614,0.8617596605136932,0.7841986247640899
80,stat,RF,RF,2,0.9108910891089109,0.909193226073384,0.8613112558598007
80,stat,RF,XGB,2,0.900990099009901,0.9003377689685345,0.8455801905169709
80,stat,RF,LR,2,0.8811881188118812,0.8730862973937844,0.8183835938435705
80,stat,RF,SVM_RBF,2,0.9207920792079208,0.9194402065689193,0.8777629864905447
80,stat,RF,SVM_Lin,2,0.900990099009901,0.9002168556624002,0.8463420892247127
80,stat,RF,GBM,2,0.8811881188118812,0.8754674201597374,0.8161273560146198
80,stat,RF,RF,3,0.9306930693069307,0.9277968172199149,0.8947651674787207
80,stat,RF,XGB,3,0.900990099009901,0.8977647764776477,0.848111872588724
80,stat,RF,LR,3,0.9603960396039604,0.9603724658180103,0.9386152107208372
80,stat,RF,SVM_RBF,3,0.9702970297029703,0.9702404590052501,0.9541254530297664
80,stat,RF,SVM_Lin,3,0.9504950495049505,0.9506807403429419,0.9235167203879563
80,stat,RF,GBM,3,0.9306930693069307,0.929339718687619,0.8941529610882134
80,stat,RF,RF,4,0.9,0.8999472136462501,0.851478335307219
80,stat,RF,XGB,4,0.94,0.940410733452594,0.9076933331720115
80,stat,RF,LR,4,0.94,0.9401348651348652,0.9063163960080995
80,stat,RF,SVM_RBF,4,0.95,0.9501729996910719,0.9217432535622941
80,stat,RF,SVM_Lin,4,0.93,0.9302616675030468,0.8930648800076209
80,stat,RF,GBM,4,0.92,0.9199588626739262,0.8766878560690464
80,stat,LR,RF,0,0.8910891089108911,0.8884793094694083,0.8328819905584461
80,stat,LR,XGB,0,0.9108910891089109,0.9101229870886247,0.860867935783094
80,stat,LR,LR,0,0.9306930693069307,0.9287969588413425,0.89324640283646
80,stat,LR,SVM_RBF,0,0.8910891089108911,0.8877254536170991,0.8321412951436846
80,stat,LR,SVM_Lin,0,0.9108910891089109,0.9090604290953738,0.8622803273877258
80,stat,LR,GBM,0,0.8811881188118812,0.8811881188118812,0.815018315018315
80,stat,LR,RF,1,0.8811881188118812,0.8797156638740797,0.8145671301686009
80,stat,LR,XGB,1,0.8712871287128713,0.8717142302465541,0.7996031047288192
80,stat,LR,LR,1,0.8910891089108911,0.8907438362883907,0.832513436516995
80,stat,LR,SVM_RBF,1,0.8910891089108911,0.8907544799230354,0.8306637025552572
80,stat,LR,SVM_Lin,1,0.8712871287128713,0.8713176445131204,0.8003688918124814
80,stat,LR,GBM,1,0.8415841584158416,0.8425894103575126,0.7562321210037518
80,stat,LR,RF,2,0.9108910891089109,0.9100695001493052,0.8622994108611848
80,stat,LR,XGB,2,0.8811881188118812,0.878877012369672,0.8144021251396641
80,stat,LR,LR,2,0.9108910891089109,0.9100695001493052,0.8622994108611848
80,stat,LR,SVM_RBF,2,0.9207920792079208,0.9194656307736037,0.8773527508407317
80,stat,LR,SVM_Lin,2,0.900990099009901,0.9006286119365847,0.8474733748120371
80,stat,LR,GBM,2,0.900990099009901,0.8999431450780033,0.8461598231462291
80,stat,LR,RF,3,0.8613861386138614,0.8492299229922992,0.7889341475155666
80,stat,LR,XGB,3,0.900990099009901,0.8995372093600338,0.8458278536039312
80,stat,LR,LR,3,0.9306930693069307,0.9298252047426964,0.8926062791030726
80,stat,LR,SVM_RBF,3,0.9504950495049505,0.9500747567981729,0.923233748988732
80,stat,LR,SVM_Lin,3,0.9207920792079208,0.9194380976559194,0.8770235526512079
80,stat,LR,GBM,3,0.9108910891089109,0.9102323646998846,0.8614503409066635
80,stat,LR,RF,4,0.87,0.8699723559175614,0.8008205373500585
80,stat,LR,XGB,4,0.84,0.8410652021884899,0.7530103560157266
80,stat,LR,LR,4,0.93,0.930324362943558,0.8911516923264866
80,stat,LR,SVM_RBF,4,0.91,0.9104208938636184,0.8597343931082075
80,stat,LR,SVM_Lin,4,0.89,0.8900375537774918,0.827819382840779
80,stat,LR,GBM,4,0.83,0.8322546774902286,0.7399416015347856
80,stat,EN,RF,0,0.9306930693069307,0.9288256800790268,0.8926455619684454
80,stat,EN,XGB,0,0.9306930693069307,0.9304660782820363,0.892182469030963
80,stat,EN,LR,0,0.9108910891089109,0.9090604290953738,0.8622803273877258
80,stat,EN,SVM_RBF,0,0.9207920792079208,0.9202116375906926,0.8784684379871365
80,stat,EN,SVM_Lin,0,0.8712871287128713,0.8702335891777836,0.799048457078015
80,stat,EN,GBM,0,0.900990099009901,0.8975526124040973,0.8484615099719752
80,stat,EN,RF,1,0.9306930693069307,0.9307455944533446,0.8923390349739507
80,stat,EN,XGB,1,0.9207920792079208,0.9210586443259711,0.8765884495406543
80,stat,EN,LR,1,0.9108910891089109,0.9111751933161899,0.8615641628810978
80,stat,EN,SVM_RBF,1,0.9207920792079208,0.9202429633602158,0.8790363285172443
80,stat,EN,SVM_Lin,1,0.900990099009901,0.9007616146230009,0.8455777898546276
80,stat,EN,GBM,1,0.8910891089108911,0.8918133409979654,0.8298429004524632
80,stat,EN,RF,2,0.9207920792079208,0.9183092155369382,0.8803990764441945
80,stat,EN,XGB,2,0.9207920792079208,0.916202535181287,0.8788260201154741
80,stat,EN,LR,2,0.9603960396039604,0.9604283128256104,0.9385432853185878
80,stat,EN,SVM_RBF,2,0.9504950495049505,0.9502924775236145,0.9234035328840178
80,stat,EN,SVM_Lin,2,0.9207920792079208,0.9194142548494944,0.8779775819677518
80,stat,EN,GBM,2,0.8910891089108911,0.8871898772888871,0.8306316405917967
80,stat,EN,RF,3,0.9108910891089109,0.907464679052175,0.8653520536127048
80,stat,EN,XGB,3,0.900990099009901,0.8991238169104548,0.846271046479051
80,stat,EN,LR,3,0.900990099009901,0.8976227369572402,0.8487032287803556
80,stat,EN,SVM_RBF,3,0.9207920792079208,0.9194771882728934,0.8779259937586422
80,stat,EN,SVM_Lin,3,0.900990099009901,0.9006990467386506,0.847808124087447
80,stat,EN,GBM,3,0.8811881188118812,0.8792164930778792,0.818768687935572
80,stat,EN,RF,4,0.89,0.8907177315564412,0.8391335930550604
80,stat,EN,XGB,4,0.9,0.900627215250503,0.8471049513914102
80,stat,EN,LR,4,0.93,0.930324362943558,0.8911516923264866
80,stat,EN,SVM_RBF,4,0.94,0.940187969924812,0.9067299750777102
80,stat,EN,SVM_Lin,4,0.92,0.9201629072681703,0.8754310460104783
80,stat,EN,GBM,4,0.85,0.8504766081871344,0.7699757699674546
80,FST,RF,RF,0,0.8811881188118812,0.8752752444502958,0.8173873215926482
80,FST,RF,XGB,0,0.900990099009901,0.9000126935770499,0.8455777898546276
80,FST,RF,LR,0,0.9207920792079208,0.9210586443259711,0.8765884495406543
80,FST,RF,SVM_RBF,0,0.900990099009901,0.9007791537122295,0.8460612267594176
80,FST,RF,SVM_Lin,0,0.900990099009901,0.901163631455648,0.8458463536701891
80,FST,RF,GBM,0,0.8514851485148515,0.8506532352581664,0.7688425358691007
80,FST,RF,RF,1,0.9108910891089109,0.9106644913908036,0.8613681285742345
80,FST,RF,XGB,1,0.8910891089108911,0.8918244609606849,0.8299895071065215
80,FST,RF,LR,1,0.8910891089108911,0.8915081674784895,0.8305835788984443
80,FST,RF,SVM_RBF,1,0.9306930693069307,0.93072560268075,0.8922960507338291
80,FST,RF,SVM_Lin,1,0.900990099009901,0.9014265737407546,0.8456546309166502
80,FST,RF,GBM,1,0.9207920792079208,0.9208921403257115,0.876548620537916
80,FST,RF,RF,2,0.9504950495049505,0.949125013245134,0.9238170484531831
80,FST,RF,XGB,2,0.9108910891089109,0.9094071497706622,0.861931600918095
80,FST,RF,LR,2,0.9504950495049505,0.9504840820216476,0.9229180064443553
80,FST,RF,SVM_RBF,2,0.9504950495049505,0.9504840820216476,0.9229180064443553
80,FST,RF,SVM_Lin,2,0.900990099009901,0.9007793420576162,0.8473422102247437
80,FST,RF,GBM,2,0.900990099009901,0.8983513019020019,0.8461598231462291
80,FST,RF,RF,3,0.9405940594059405,0.9383702718443545,0.9090381851829827
80,FST,RF,XGB,3,0.9405940594059405,0.9398911739399153,0.9087972905861353
80,FST,RF,LR,3,0.9306930693069307,0.9309288539041489,0.8919924876097921
80,FST,RF,SVM_RBF,3,0.9207920792079208,0.9210513385833357,0.8767858472970937
80,FST,RF,SVM_Lin,3,0.9306930693069307,0.9309288539041489,0.8919924876097921
80,FST,RF,GBM,3,0.9108910891089109,0.9086408640864088,0.8638928783240706
80,FST,RF,RF,4,0.93,0.9304555116914668,0.894726492692835
80,FST,RF,XGB,4,0.95,0.9502274953999091,0.9245718434935133
80,FST,RF,LR,4,0.94,0.9402049206501261,0.9102392872506545
80,FST,RF,SVM_RBF,4,0.96,0.9602130325814536,0.9380289041449422
80,FST,RF,SVM_Lin,4,0.92,0.9202272727272728,0.8797101727471272
80,FST,RF,GBM,4,0.94,0.9402049206501261,0.9102392872506545
80,FST,LR,RF,0,0.7326732673267327,0.7138406148307139,0.5784935094996383
80,FST,LR,XGB,0,0.7821782178217822,0.7824482448244825,0.6686517195023162
80,FST,LR,LR,0,0.7722772277227723,0.7803459428386629,0.664640762994851
80,FST,LR,SVM_RBF,0,0.7920792079207921,0.7926389621593894,0.6792484283366762
80,FST,LR,SVM_Lin,0,0.7326732673267327,0.7395183962840728,0.6039566849544509
80,FST,LR,GBM,0,0.7623762376237624,0.7603811759270928,0.6382950979903101
80,FST,LR,RF,1,0.8217821782178217,0.8199286207690536,0.7211984755806634
80,FST,LR,XGB,1,0.7920792079207921,0.7899608565507714,0.6746249167356206
80,FST,LR,LR,1,0.7821782178217822,0.7838641006957839,0.6639472932747167
80,FST,LR,SVM_RBF,1,0.8415841584158416,0.8408346061086945,0.7528342003896796
80,FST,LR,SVM_Lin,1,0.7326732673267327,0.7391996744600086,0.5896587869831984
80,FST,LR,GBM,1,0.7425742574257426,0.7422551056989715,0.602406928267227
80,FST,LR,RF,2,0.8217821782178217,0.8163714963045601,0.7283974924451669
80,FST,LR,XGB,2,0.8712871287128713,0.8697376368936628,0.7988147431728069
80,FST,LR,LR,2,0.8514851485148515,0.8535897067967666,0.7730403183942728
80,FST,LR,SVM_RBF,2,0.8811881188118812,0.8829817764385133,0.8189230248533257
80,FST,LR,SVM_Lin,2,0.801980198019802,0.8040327320403273,0.6950398799000035
80,FST,LR,GBM,2,0.8415841584158416,0.8403782685960904,0.7525458107965477
80,FST,LR,RF,3,0.7623762376237624,0.7524944899553246,0.6277368785463747
80,FST,LR,XGB,3,0.7524752475247525,0.7457392523968147,0.6114942785532853
80,FST,LR,LR,3,0.7920792079207921,0.7917295245698972,0.6767800048165431
80,FST,LR,SVM_RBF,3,0.7821782178217822,0.7784829765027785,0.6593073828041559
80,FST,LR,SVM_Lin,3,0.7722772277227723,0.770788563882631,0.6449025541635718
80,FST,LR,GBM,3,0.8316831683168316,0.8297084333555069,0.7366763720839062
80,FST,LR,RF,4,0.75,0.7411550802139039,0.6264930151081425
80,FST,LR,XGB,4,0.77,0.7699371464487744,0.6416738301238807
80,FST,LR,LR,4,0.83,0.8333799513231713,0.7426212904699444
80,FST,LR,SVM_RBF,4,0.83,0.8288722730328977,0.7367185152314105
80,FST,LR,SVM_Lin,4,0.81,0.8145792036167623,0.71632315330392
